Unnamed: 0,pl_rade,pl_bmasse,pl_dens,pl_orbper,pl_orbsmax,st_teff,st_rad,st_mass,st_met,sy_snum,sy_pnum,sy_dist,esi,p_habitable,pl_name,ra,dec,travel_time_years
1255,2.63,7.41,2.24,18.369917,0.13,5243.0,0.82,0.82,0.062,1,4,385.231,0.3783978097244717,1,Kepler-221 e,,,5025.866094226205
1256,3.16,10.1,1.76,3.936981,0.048,5433.0,0.87,0.88,0.05,1,3,758.854,0.3311713957347207,1,Kepler-222 b,,,9900.28992751864
1257,4.64,19.4,1.07,10.08881,0.091,5433.0,0.87,0.88,0.05,1,3,758.854,0.2837206192345406,1,Kepler-222 c,,,9900.28992751864
1258,3.69,13.2,1.44,28.081912,0.18,5433.0,0.87,0.88,0.05,1,3,758.854,0.3143050925270166,1,Kepler-222 d,,,9900.28992751864
1259,1.39,2.51,5.14,3.132924,0.038,5018.0,0.68,0.82,-0.27,1,4,782.088,0.6610532346883468,1,Kepler-224 b,,,10203.40928404304
1260,3.12,9.91,1.79,5.925003,0.058,5018.0,0.68,0.82,-0.27,1,4,782.088,0.3343381711935652,1,Kepler-224 c,,,10203.40928404304
1261,2.3,5.9,2.66,11.349393,0.089,5018.0,0.68,0.82,-0.27,1,4,782.088,0.4160615511278336,1,Kepler-224 d,,,10203.40928404304
1262,1.97,4.54,3.26,18.643577,0.124,5018.0,0.68,0.82,-0.27,1,4,782.088,0.4769916579353347,1,Kepler-224 e,,,10203.40928404304
1263,1.2,1.87,5.95,6.738975,0.056,3682.0,0.48,0.59,-0.04,1,2,561.101,0.7055703565514113,1,Kepler-225 b,,,7320.33115542731
1264,1.84,4.04,3.56,18.794234,0.111,3682.0,0.48,0.59,-0.04,1,2,561.101,0.506986244913244,1,Kepler-225 c,,,7320.33115542731
1265,1.55,24.0,35.4,3.940997,0.047,5571.0,0.8,0.91,0.16,1,3,980.138,0.3177421923354523,1,Kepler-226 b,,,12787.242827972526
1266,2.27,45.2,21.2,5.349555,0.058,5571.0,0.8,0.91,0.16,1,3,980.138,0.2373749996260143,1,Kepler-226 c,,,12787.242827972526
1267,1.22,1.98,5.99,8.109044,0.076,5571.0,0.8,0.91,0.16,1,3,980.138,0.6984097632905231,1,Kepler-226 d,,,12787.242827972526
1268,2.2,5.48,2.83,6.252972,0.062,5120.0,0.73,0.8,0.16,1,3,826.265,0.4300896081469864,1,Kepler-229 b,,,10779.758763821748
1269,4.92,21.5,0.992,16.068638,0.117,5120.0,0.73,0.8,0.16,1,3,826.265,0.2815712583038569,1,Kepler-229 c,,,10779.758763821748
1270,3.85,14.2,1.37,41.194912,0.22,5120.0,0.73,0.8,0.16,1,3,826.265,0.3137898606549822,1,Kepler-229 d,,,10779.758763821748
1271,1.638,2.56,3.18687,7.1,0.0733,5828.0,1.55,1.08,-0.112,1,3,835.756,0.5198104628411325,1,Kepler-23 b,,,10903.58185983505
1272,3.005,7.81,1.576894,10.74,0.0965,5828.0,1.55,1.08,-0.112,1,3,835.756,0.3344303713085123,1,Kepler-23 c,,,10903.58185983505
1273,2.206,4.44,2.260583,15.27,0.122,5828.0,1.55,1.08,-0.112,1,3,835.756,0.412484783160274,1,Kepler-23 d,,,10903.58185983505
1274,4.26,16.8,1.19,32.625555,0.191,5588.0,0.82,0.84,-0.14,1,2,740.754,0.2990677865630154,1,Kepler-230 b,,,9664.150633678077
1275,2.04,4.82,3.12,91.773242,0.38,5588.0,0.82,0.84,-0.14,1,2,740.754,0.4914957724118196,1,Kepler-230 c,,,9664.150633678077
1276,1.73,35.4,37.6,10.065275,0.074,3767.0,0.49,0.58,-0.1,1,2,316.618,0.2876743431420987,1,Kepler-231 b,,,4130.715521392912
1277,1.93,24.1,18.4,19.271566,0.114,3767.0,0.49,0.58,-0.1,1,2,316.618,0.2929172487353454,1,Kepler-231 c,,,4130.715521392912
1278,2.43,6.48,2.48,8.472382,0.077,5360.0,0.76,0.85,-0.09,1,2,856.417,0.3976078820255762,1,Kepler-233 b,,,11173.13290679858
1279,2.71,7.8,2.15,60.418955,0.287,5360.0,0.76,0.85,-0.09,1,2,856.417,0.3861270201971575,1,Kepler-233 c,,,11173.13290679858
1280,2.23,5.6,2.77,3.340222,0.037,4255.0,0.55,0.58,-0.51,1,4,428.018,0.4239119329989569,1,Kepler-235 b,,,5584.081119947544
1281,1.28,2.18,5.71,7.824904,0.065,4255.0,0.55,0.58,-0.51,1,4,428.018,0.6986608886354416,1,Kepler-235 c,,,5584.081119947544
1282,2.05,4.86,3.1,20.060548,0.122,4255.0,0.55,0.58,-0.51,1,4,428.018,0.461436358894382,1,Kepler-235 d,,,5584.081119947544
1283,2.22,5.56,2.79,46.183669,0.213,4255.0,0.55,0.58,-0.51,1,4,428.018,0.4410300751987303,1,Kepler-235 e,,,5584.081119947544
1284,1.57,3.09,4.39,8.295611,0.065,3750.0,0.51,0.6,-0.05,1,2,288.763,0.5859721049383614,1,Kepler-236 b,,,3767.3088899051263
1285,2.0,4.66,3.2,23.968127,0.132,3750.0,0.51,0.6,-0.05,1,2,288.763,0.47275236141851,1,Kepler-236 c,,,3767.3088899051263
1286,1.41,2.57,5.04,4.715106,0.05,4861.0,0.72,0.7,0.03,1,2,657.822,0.6515155997052395,1,Kepler-237 b,,,8582.189091314227
1287,2.08,4.98,3.04,8.103636,0.071,4861.0,0.72,0.7,0.03,1,2,657.822,0.4514855387194227,1,Kepler-237 c,,,8582.189091314227
1288,1.73,3.64,3.86,2.090876,0.034,5751.0,1.43,1.06,0.23,1,5,1798.75,0.5310406928476273,1,Kepler-238 b,,,23467.15772352014
1289,2.39,6.3,2.54,6.155557,0.069,5751.0,1.43,1.06,0.23,1,5,1798.75,0.4021756004851213,1,Kepler-238 c,,,23467.15772352014
1290,3.07,9.64,1.83,13.233549,0.115,5751.0,1.43,1.06,0.23,1,5,1798.75,0.3401449149855316,1,Kepler-238 d,,,23467.15772352014
1291,2.0,13.5,9.27,50.447,0.2747,5732.0,0.96,1.06,0.23,1,5,1798.75,0.4318833196689719,1,Kepler-238 f,,,23467.15772352014
1292,2.33,6.04,2.62,11.763051,0.095,4914.0,0.76,0.76,0.09,1,2,648.109,0.4120826534800512,1,Kepler-239 b,,,8455.469701199674
1293,2.51,6.85,2.38,56.228098,0.268,4914.0,0.76,0.76,0.09,1,2,648.109,0.4055462457053572,1,Kepler-239 c,,,8455.469701199674
1294,2.348,11.14,4.686574,8.14,0.076,6028.0,1.1,1.06,-0.071,1,4,1156.81,0.4990392119704752,1,Kepler-24 b,,,15092.171077773639
1295,2.514,9.99,3.418442,12.33,0.1003,6028.0,1.1,1.06,-0.071,1,4,1156.81,0.4282260093028414,1,Kepler-24 c,,,15092.171077773639
1296,1.67,3.43,4.05,4.244384,0.051,5897.0,1.29,0.98,-0.071,1,4,1156.81,0.5503715764582595,1,Kepler-24 d,,,15092.171077773639
1297,2.78,8.15,2.08,18.998355,0.138,5897.0,1.29,0.98,-0.071,1,4,1156.81,0.3642526432525796,1,Kepler-24 e,,,15092.171077773639
1298,1.37,2.45,5.24,4.144495,0.048,4985.0,0.74,0.75,0.18,1,2,746.927,0.6716637592080202,1,Kepler-240 b,,,9744.685874610552
1299,2.2,102.3,52.8,7.953528,0.074,4985.0,0.74,0.75,0.18,1,2,746.927,0.2257865454976841,1,Kepler-240 c,,,9744.685874610552
1300,2.33,6.04,2.62,12.718092,0.094,4699.0,0.67,0.67,0.031,1,2,512.0,0.4124142199673004,1,Kepler-241 b,,,6679.74135062811
1301,2.57,7.13,2.31,36.065978,0.189,4699.0,0.67,0.67,0.031,1,2,512.0,0.3911919865380755,1,Kepler-241 c,,,6679.74135062811
1302,2.61,7.32,2.26,8.20395,0.075,5020.0,0.85,0.81,0.01,1,2,600.241,0.3768471328225458,1,Kepler-242 b,,,7830.966070395248
1303,2.0,4.66,3.2,14.496481,0.109,5020.0,0.85,0.81,0.01,1,2,600.241,0.4694003960809975,1,Kepler-242 c,,,7830.966070395248
1304,2.45,6.57,2.45,5.715442,0.062,5228.0,0.84,0.83,0.01,1,2,693.86,0.3940402413749346,1,Kepler-243 b,,,9052.354167083633
1305,1.99,4.62,3.22,20.026218,0.142,5228.0,0.84,0.83,0.01,1,2,693.86,0.4733762166078184,1,Kepler-243 c,,,9052.354167083633
1306,2.76,8.05,2.1,4.311792,0.05,5554.0,0.8,0.96,0.16,1,3,1036.49,0.3609476534332679,1,Kepler-244 b,,,13522.431860376035
1307,2.05,4.86,3.1,9.767292,0.087,5554.0,0.8,0.96,0.16,1,3,1036.49,0.4578364265866249,1,Kepler-244 c,,,13522.431860376035
1308,2.31,15.2,6.78,20.050401,0.14,5554.0,0.8,0.96,0.16,1,3,1036.49,0.4842010608205334,1,Kepler-244 d,,,13522.431860376035
1309,2.57,7.13,2.31,7.49019,0.071,5100.0,0.8,0.86,0.05,1,4,861.527,0.381006122353243,1,Kepler-245 b,,,11239.799856606607
1310,2.18,225.6,120.0,17.460812,0.124,5100.0,0.8,0.86,0.05,1,4,861.527,0.2310572784028353,1,Kepler-245 c,,,11239.799856606607
1311,3.03,21.6,4.27,36.277108,0.202,5100.0,0.8,0.86,0.05,1,4,861.527,0.4453697761580995,1,Kepler-245 d,,,11239.799856606607
1312,1.75,3.71,3.8,3.21982106,0.04,5174.0,0.8,0.86,0.05,1,4,861.527,0.525565805951605,1,Kepler-245 e,,,11239.799856606607
1313,2.34,6.08,2.61,4.60182,0.052,5206.0,0.83,0.79,0.16,1,2,626.078,0.4083889644429013,1,Kepler-246 b,,,8168.045127575284
1314,1.5,2.86,4.66,11.187161,0.095,5206.0,0.83,0.79,0.16,1,2,626.078,0.6142990096762108,1,Kepler-246 c,,,8168.045127575284
1315,1.64,3.33,4.15,3.33616,0.042,5100.0,0.77,0.84,0.05,1,3,663.711,0.5599418851051646,1,Kepler-247 b,,,8659.019163216277
1316,4.09,15.7,1.26,9.439452,0.084,5100.0,0.77,0.84,0.05,1,3,663.711,0.2951375888582202,1,Kepler-247 c,,,8659.019163216277
1317,3.94,14.7,1.32,20.477912,0.14,5100.0,0.77,0.84,0.05,1,3,663.711,0.3031408049650363,1,Kepler-247 d,,,8659.019163216277
1318,3.02,9.38,1.87,6.308205,0.066,5190.0,0.83,0.9,0.2,1,2,738.792,0.3411587374771515,1,Kepler-248 b,,,9638.553656080552
1319,1.09,1.32,5.6,3.306539,0.035,3568.0,0.48,0.51,-0.34,1,3,190.401,0.7563182754904432,2,Kepler-249 b,,,2484.0418611346536
1320,1.51,2.89,4.61,7.113702,0.058,3568.0,0.48,0.51,-0.34,1,3,190.401,0.6083043540860723,1,Kepler-249 c,,,2484.0418611346536
1321,1.57,3.09,4.39,15.368459,0.097,3568.0,0.48,0.51,-0.34,1,3,190.401,0.5884249145255321,1,Kepler-249 d,,,2484.0418611346536
1322,2.748,8.7,2.32,6.238297,0.069445,6103.0,1.32,1.17,0.01,2,3,243.249,0.3696088314505708,1,Kepler-25 b,,,3173.516413669799
1323,1.13,1.51,5.75,4.148141,0.048,5160.0,0.81,0.83,0.02,1,3,760.585,0.7358515036255703,1,Kepler-250 b,,,9922.873193686486
1324,2.28,5.82,2.7,7.156804,0.069,5160.0,0.81,0.83,0.02,1,3,760.585,0.4179008764049987,1,Kepler-250 c,,,9922.873193686486
1325,2.18,5.39,2.86,17.648312,0.127,5160.0,0.81,0.83,0.02,1,3,760.585,0.4371898932195859,1,Kepler-250 d,,,9922.873193686486
1326,1.33,2.33,5.44,4.790936,0.053,5526.0,0.89,0.95,-0.02,1,4,924.625,0.6930121899470123,1,Kepler-251 b,,,12062.99969985257
1327,2.77,8.1,2.09,16.514043,0.122,5526.0,0.89,0.95,-0.02,1,4,924.625,0.3642668902979444,1,Kepler-251 c,,,12062.99969985257
1328,2.77,8.1,2.09,30.133001,0.182,5526.0,0.89,0.95,-0.02,1,4,924.625,0.3691410025403203,1,Kepler-251 d,,,12062.99969985257
1329,2.77,8.1,2.09,99.640161,0.404,5526.0,0.89,0.95,-0.02,1,4,924.625,0.39705557755531,1,Kepler-251 e,,,12062.99969985257
1330,1.23,2.04,6.02,6.668391,0.058,4208.0,0.55,0.61,-0.13,1,2,379.424,0.6935955221109853,1,Kepler-252 b,,,4950.105824649844
1331,2.15,5.27,2.91,10.848463,0.08,4208.0,0.55,0.61,-0.13,1,2,379.424,0.4398138942969857,1,Kepler-252 c,,,4950.105824649844
1332,1.63,3.29,4.17,3.783986,0.046,5208.0,0.79,0.85,0.03,1,3,838.595,0.5628071695521543,1,Kepler-253 b,,,10940.62050376949
1333,2.65,7.51,2.22,10.281951,0.089,5208.0,0.79,0.85,0.03,1,3,838.595,0.373613352783514,1,Kepler-253 c,,,10940.62050376949
1334,3.17,10.2,1.76,18.119869,0.13,5208.0,0.79,0.85,0.03,1,3,838.595,0.3356968334381291,1,Kepler-253 d,,,10940.62050376949
1335,1.32,2.3,5.5,1.04562266,0.0192,5431.0,0.86,0.9,0.02,1,3,1052.53,0.6977566337092785,1,Kepler-255 d,,,13731.69563237618
1336,1.59,3.15,4.31,1.620493,0.027,5551.0,1.3,0.97,0.12,1,4,1026.43,0.5760467264525707,1,Kepler-256 b,,,13391.185379932052
1337,2.15,5.27,2.91,3.38802,0.045,5551.0,1.3,0.97,0.12,1,4,1026.43,0.4372598405488959,1,Kepler-256 c,,,13391.185379932052
1338,2.48,6.71,2.42,5.839172,0.064,5551.0,1.3,0.97,0.12,1,4,1026.43,0.3907329027300512,1,Kepler-256 d,,,13391.185379932052
1339,2.35,6.12,2.59,10.681572,0.096,5551.0,1.3,0.97,0.12,1,4,1026.43,0.4088913489127166,1,Kepler-256 e,,,13391.185379932052
1340,2.61,7.32,2.26,2.382667,0.034,5180.0,1.04,0.85,0.04,1,3,780.256,0.374864185079756,1,Kepler-257 b,,,10179.508334522825
1341,5.41,25.2,0.875,6.581484,0.066,5180.0,1.04,0.85,0.04,1,3,780.256,0.2726390959338627,1,Kepler-257 c,,,10179.508334522825
1342,4.95,21.7,0.983,24.664551,0.16,5180.0,1.04,0.85,0.04,1,3,780.256,0.2841876763803856,1,Kepler-257 d,,,10179.508334522825
1343,4.06,15.5,1.27,13.19722,0.103,4942.0,0.92,0.82,0.303,1,2,575.988,0.2971808093865423,1,Kepler-258 b,,,7514.552463018719
1344,3.61,12.7,1.48,33.653079,0.193,4942.0,0.92,0.82,0.303,1,2,575.988,0.3193853126768653,1,Kepler-258 c,,,7514.552463018719
1345,2.78,5.12,1.26,12.28,0.08551,3914.0,0.51,0.54,-0.13,1,4,335.307,0.3371654350918878,1,Kepler-26 b,,,4374.539127060663
1346,2.72,6.2,1.61,17.2559,0.10725,3914.0,0.51,0.54,-0.13,1,4,335.307,0.3524892830505646,1,Kepler-26 c,,,4374.539127060663
1347,1.07,1.24,5.56,3.543919,0.039,4486.0,0.57,0.62,-0.05,1,4,335.307,0.7649422345318722,2,Kepler-26 d,,,4374.539127060663
1348,2.41,6.39,2.51,46.827915,0.22,4486.0,0.57,0.62,-0.05,1,4,335.307,0.4141656621027508,1,Kepler-26 e,,,4374.539127060663
1349,2.01,4.7,3.18,8.187399,0.075,5250.0,0.86,0.92,0.03,1,2,627.365,0.4652011025961336,1,Kepler-260 b,,,8184.8358055406325
1350,1.74,3.68,3.84,76.050178,0.332,5250.0,0.86,0.92,0.03,1,2,627.365,0.5562283274486837,1,Kepler-260 c,,,8184.8358055406325
1351,2.18,5.39,2.86,10.381227,0.088,5098.0,0.79,0.88,0.162,1,2,317.499,0.4346546158939832,1,Kepler-261 b,,,4142.20937320913
1352,2.0,4.66,3.2,24.570858,0.156,5098.0,0.79,0.88,0.162,1,2,317.499,0.4729686207500834,1,Kepler-261 c,,,4142.20937320913
1353,1.36,2.42,5.29,13.060855,0.108,5841.0,0.88,0.99,-0.338,1,2,613.129,0.679935955761991,1,Kepler-262 b,,,7999.10768470559
1354,1.64,3.33,4.15,21.853722,0.152,5841.0,0.88,0.99,-0.338,1,2,613.129,0.5663776498938274,1,Kepler-262 c,,,7999.10768470559
1355,2.67,7.61,2.2,16.568087,0.12,5265.0,0.79,0.8,-0.031,1,2,754.747,0.3738705008469971,1,Kepler-263 b,,,9846.708486645533
1356,2.47,6.66,2.43,47.332773,0.242,5265.0,0.79,0.8,-0.031,1,2,754.747,0.4068317422871635,1,Kepler-263 c,,,9846.708486645533
1357,1.86,4.12,3.52,6.846262,0.069,5835.0,1.1,0.98,-0.14,1,4,1280.25,0.498289510377411,1,Kepler-265 b,,,16702.614969026636
1358,2.63,7.41,2.24,17.028937,0.127,5835.0,1.1,0.98,-0.14,1,4,1280.25,0.3779252444613579,1,Kepler-265 c,,,16702.614969026636
1359,2.49,6.76,2.41,43.130617,0.236,5835.0,1.1,0.98,-0.14,1,4,1280.25,0.4030267653533694,1,Kepler-265 d,,,16702.614969026636
1360,2.59,7.22,2.28,67.831024,0.319,5835.0,1.1,0.98,-0.14,1,4,1280.25,0.4011045881154449,1,Kepler-265 e,,,16702.614969026636
1361,1.98,37.9,26.8,3.353728,0.037,4258.0,0.56,0.54,-0.18,1,3,264.993,0.2558567667599602,1,Kepler-267 b,,,3457.196679154287
1362,2.13,5.18,2.95,6.87745,0.06,4258.0,0.56,0.54,-0.18,1,3,264.993,0.4420951787358834,1,Kepler-267 c,,,3457.196679154287
1363,2.27,5.77,2.71,28.464515,0.154,4258.0,0.56,0.54,-0.18,1,3,264.993,0.4267081770316743,1,Kepler-267 d,,,3457.196679154287
1364,2.706,7.78,2.16,6.54628992,0.0668,5251.0,0.82,0.93,0.21,1,3,1044.36,0.3668565221125268,1,Kepler-27 d,,,13625.10679090229
1365,1.23,2.04,6.02,10.43547805,0.0881,5555.0,0.87,0.9,-0.13,1,3,404.542,0.694890225116619,1,Kepler-271 b,,,5277.804541925384
1366,0.95,0.809,5.18,7.41086267,0.0702,5555.0,0.87,0.9,-0.13,1,3,404.542,0.7561721361727082,2,Kepler-271 c,,,5277.804541925384
1367,0.66,0.219,4.19,5.24972541,0.0558,5555.0,0.87,0.9,-0.13,1,3,404.542,0.6239820106989988,1,Kepler-271 d,,,5277.804541925384
1368,1.43,78.0,147.0,2.971353,0.038,5297.0,0.93,0.86,0.09,1,3,889.608,0.3404644953227932,1,Kepler-272 b,,,11606.154967674944
1369,1.79,97.8,93.7,6.057342,0.061,5297.0,0.93,0.86,0.09,1,3,889.608,0.2759587224938464,1,Kepler-272 c,,,11606.154967674944
1370,2.25,5.69,2.74,10.937304,0.091,5297.0,0.93,0.86,0.09,1,3,889.608,0.4234828691520449,1,Kepler-272 d,,,11606.154967674944
1371,1.5,2.86,4.66,2.936532,0.037,5626.0,0.81,0.94,0.14,1,2,713.964,0.6114748639462473,1,Kepler-273 b,,,9314.63838605439
1372,1.959,1.63,1.185427,5.91,0.05375,4499.3,0.66,0.68,0.145,1,2,438.359,0.4044468011202924,1,Kepler-28 b,,,5718.993630312475
1373,1.857,2.06,1.764357,8.99,0.07106,4499.3,0.66,0.68,0.145,1,2,438.359,0.4360677906699107,1,Kepler-28 c,,,5718.993630312475
1374,1.01,1.01,5.39,9.220524,0.082,5602.0,0.9,0.79,-0.25,1,4,1337.61,0.7819304160684456,2,Kepler-282 b,,,17450.95474221419
1375,1.2,1.87,5.95,13.638723,0.106,5602.0,0.9,0.79,-0.25,1,4,1337.61,0.7079523941275631,1,Kepler-282 c,,,17450.95474221419
1376,2.46,61.0,22.5,24.806,0.154,5699.0,0.89,0.97,-0.25,1,4,1337.61,0.223922544808229,1,Kepler-282 d,,,17450.95474221419
1377,3.1,56.2,10.4,44.347,0.2269,5699.0,0.89,0.97,-0.25,1,4,1337.61,0.3165066280066564,1,Kepler-282 e,,,17450.95474221419
1378,2.13,5.18,2.95,11.008151,0.082,4351.0,0.57,0.6,-0.17,1,2,468.094,0.4435163728567478,1,Kepler-283 b,,,6106.927437072099
1379,1.82,3.97,3.62,92.743711,0.341,4351.0,0.57,0.6,-0.17,1,2,468.094,0.5414273252191784,1,Kepler-283 c,,,6106.927437072099
1380,1.34,2.36,5.39,2.633867,0.036,5411.0,0.81,0.82,0.16,1,2,824.31,0.6869230122871132,1,Kepler-285 b,,,10754.253110813002
1381,1.12,1.46,5.71,6.186676,0.064,5411.0,0.81,0.82,0.16,1,2,824.31,0.7418124613013081,1,Kepler-285 c,,,10754.253110813002
1382,1.24,2.07,5.97,1.796302,0.027,5580.0,0.86,0.96,-0.12,1,4,1226.85,0.6920754231798618,1,Kepler-286 b,,,16005.938820347845
1383,1.37,2.45,5.24,3.468095,0.042,5580.0,0.86,0.96,-0.12,1,4,1226.85,0.6714342904780501,1,Kepler-286 c,,,16005.938820347845
1384,1.33,2.33,5.44,5.914323,0.061,5580.0,0.86,0.96,-0.12,1,4,1226.85,0.6933949160290264,1,Kepler-286 d,,,16005.938820347845
1385,1.77,3.78,3.75,29.221289,0.176,5580.0,0.86,0.96,-0.12,1,4,1226.85,0.5293681317711676,1,Kepler-286 e,,,16005.938820347845
1386,2.49,3.7,1.45,34.5383,0.21,5990.0,1.0,1.08,0.05,1,3,704.438,0.3694532805737208,1,Kepler-289 b,,,9190.358667097194
1387,3.03,5.33,1.14,66.0282,0.33,5990.0,1.0,1.08,0.05,1,3,704.438,0.3415157652102967,1,Kepler-289 d,,,9190.358667097194
1388,2.55,5.0,1.65,10.33974,0.0919,5378.0,0.73,0.76,-0.44,1,2,832.532,0.3623351339302813,1,Kepler-29 b,,,10861.520363517815
1389,2.34,4.5,1.91,13.28613,0.1087,5378.0,0.73,0.76,-0.44,1,2,832.532,0.3878830598902554,1,Kepler-29 c,,,10861.520363517815
1390,2.25,5.69,2.74,14.589347,0.11,5147.0,0.74,0.8,-0.06,1,3,694.627,0.4247525885417949,1,Kepler-290 b,,,9062.36073273975
1391,2.7,7.75,2.16,36.77031,0.205,5147.0,0.74,0.8,-0.06,1,3,694.627,0.3779909665809224,1,Kepler-290 c,,,9062.36073273975
1392,0.86,0.566,4.89,0.76401755,0.0154,5142.0,0.76,0.84,-0.06,1,3,694.627,0.7105283582831174,1,Kepler-290 d,,,9062.36073273975
1393,1.32,2.3,5.5,2.580827,0.035,5299.0,0.83,0.85,-0.07,1,5,1056.48,0.6982746179334356,1,Kepler-292 b,,,13783.22879318669
1394,1.47,2.76,4.77,3.715335,0.045,5299.0,0.83,0.85,-0.07,1,5,1056.48,0.6236565014594456,1,Kepler-292 c,,,13783.22879318669
1395,2.23,5.6,2.77,7.055679,0.068,5299.0,0.83,0.85,-0.07,1,5,1056.48,0.4251772189558331,1,Kepler-292 d,,,13783.22879318669
1396,2.67,7.61,2.2,11.97901,0.097,5299.0,0.83,0.85,-0.07,1,5,1056.48,0.3722683848115005,1,Kepler-292 e,,,13783.22879318669
1397,2.35,6.12,2.59,20.834237,0.141,5299.0,0.83,0.85,-0.07,1,5,1056.48,0.4124503223993491,1,Kepler-292 f,,,13783.22879318669
1398,1.22,1.98,5.99,12.645164,0.099,5603.0,0.9,0.89,-0.01,1,3,1699.19,0.699976586834791,1,Kepler-295 b,,,22168.261143698786
1399,1.17,1.71,5.87,21.526258,0.142,5603.0,0.9,0.89,-0.01,1,3,1699.19,0.7235433379527892,1,Kepler-295 c,,,22168.261143698786
1400,1.36,2.42,5.29,33.884054,0.192,5603.0,0.9,0.89,-0.01,1,3,1699.19,0.6873920233490108,1,Kepler-295 d,,,22168.261143698786
1401,1.61,3.22,3.0,10.864384,0.079,3740.0,0.48,0.5,-0.08,2,5,167.0,0.5188152195234568,1,Kepler-296 b,,,2178.743760849403
1402,2.0,4.66,1.2,5.8416366,0.0521,3740.0,0.48,0.5,-0.08,2,5,167.0,0.3996940090006,1,Kepler-296 c,,,2178.743760849403
1403,2.09,5.02,1.9,19.850291,0.118,3740.0,0.48,0.5,-0.08,2,5,167.0,0.4146649678015997,1,Kepler-296 d,,,2178.743760849403
1404,1.53,2.96,4.1,34.14211,0.169,3740.0,0.48,0.5,-0.08,2,5,167.0,0.5889171516905362,1,Kepler-296 e,,,2178.743760849403
1405,1.8,3.89,3.2,63.33627,0.255,3740.0,0.48,0.5,-0.08,2,5,167.0,0.5148044953993438,1,Kepler-296 f,,,2178.743760849403
1406,2.87,48.5,11.3,38.871826,0.217,5619.0,0.92,0.98,-0.1,1,3,692.14,0.3043220400655721,1,Kepler-297 b,,,9029.914410983865
1407,6.54,42.1,0.827,74.920137,0.336,5619.0,0.92,0.98,-0.1,1,3,692.14,0.2943385814447597,1,Kepler-297 c,,,9029.914410983865
1408,1.96,4.5,3.28,10.475464,0.08,4465.0,0.58,0.66,-0.21,1,3,518.204,0.4762134747727274,1,Kepler-298 b,,,6760.681029025172
1409,1.93,4.38,3.35,22.92881,0.136,4465.0,0.58,0.66,-0.21,1,3,518.204,0.4873205351932566,1,Kepler-298 c,,,6760.681029025172
1410,2.5,6.8,2.39,77.473633,0.305,4465.0,0.58,0.66,-0.21,1,3,518.204,0.4151960499579663,1,Kepler-298 d,,,6760.681029025172
1411,1.32,2.3,5.5,2.927128,0.04,5617.0,1.03,0.95,-0.01,1,4,1052.24,0.6983917625599734,1,Kepler-299 b,,,13727.912185126801
1412,2.65,7.51,2.22,6.885875,0.07,5617.0,1.03,0.95,-0.01,1,4,1052.24,0.3724460606363848,1,Kepler-299 c,,,13727.912185126801
1413,1.86,4.12,3.52,15.054786,0.118,5617.0,1.03,0.95,-0.01,1,4,1052.24,0.501129317148151,1,Kepler-299 d,,,13727.912185126801
1414,1.87,4.16,3.5,38.285489,0.22,5617.0,1.03,0.95,-0.01,1,4,1052.24,0.5072757133402673,1,Kepler-299 e,,,13727.912185126801
1415,1.35,2.39,5.34,2.508553,0.036,5815.0,0.9,0.98,0.187,1,3,719.166,0.6815736470286362,1,Kepler-301 b,,,9382.505601886358
1416,1.35,2.39,5.34,5.419026,0.06,5815.0,0.9,0.98,0.187,1,3,719.166,0.6825614534408212,1,Kepler-301 c,,,9382.505601886358
1417,1.75,3.71,3.8,13.751243,0.112,5815.0,0.9,0.98,0.187,1,3,719.166,0.5291847817399625,1,Kepler-301 d,,,9382.505601886358
1418,0.89,0.64,4.99,1.937055,0.024,3944.0,0.48,0.57,-0.414,1,2,209.738,0.7252040871009845,1,Kepler-303 b,,,2736.319514449294
1419,1.14,1.55,5.75,7.061149,0.057,3944.0,0.48,0.57,-0.414,1,2,209.738,0.7339322234024926,1,Kepler-303 c,,,2736.319514449294
1420,2.86,8.55,2.01,3.295709,0.039,4731.0,0.69,0.8,0.05,1,4,434.684,0.3522371412366574,1,Kepler-304 b,,,5671.048221203963
1421,2.17,5.35,2.88,5.315946,0.054,4731.0,0.69,0.8,0.05,1,4,434.684,0.4346958149938507,1,Kepler-304 c,,,5671.048221203963
1422,2.75,8.0,2.11,9.653471,0.08,4731.0,0.69,0.8,0.05,1,4,434.684,0.3636781195425724,1,Kepler-304 d,,,5671.048221203963
1423,1.2,1.87,5.95,1.49914695,0.0232,4817.0,0.73,0.8,0.05,1,4,434.684,0.7037912068184408,1,Kepler-304 e,,,5671.048221203963
1424,3.6,10.5,1.24,5.487,0.0571,5117.0,0.8,0.76,0.03,1,4,868.477,0.3028153082556908,1,Kepler-305 b,,,11330.472126893455
1425,3.3,6.0,0.917,8.291,0.0752,5117.0,0.8,0.76,0.03,1,4,868.477,0.3036925089250283,1,Kepler-305 c,,,11330.472126893455
1426,2.76,6.2,1.63203,16.74,0.1201,5090.0,0.79,0.83,0.03,1,4,868.477,0.3506253824019242,1,Kepler-305 d,,,11330.472126893455
1427,1.794,3.87,3.68,3.20538,0.0399,4974.0,0.83,0.82,0.04,1,4,868.477,0.5135179761086028,1,Kepler-305 e,,,11330.472126893455
