,pl_rade,pl_bmasse,pl_dens,pl_orbper,pl_orbsmax,st_teff,st_rad,st_mass,st_met,sy_snum,sy_pnum,sy_dist,esi,p_habitable,pl_name
914,5.77,28.1,0.804,0.65355357,0.0129,4677.0,0.71,0.76,0.04,1,1,607.917,0.2675639391597266,1,Kepler-1520 b
915,2.5,6.8,2.39,47.14840805,0.2317,5042.0,0.76,0.81,-0.05,1,1,206.983,0.4031175586416739,1,Kepler-1521 b
916,2.43,6.48,2.48,3.908632,0.0418,4601.0,0.69,0.73,-0.01,1,1,555.574,0.39604948026569065,1,Kepler-1526 b
917,2.1,5.06,3.0,5.33905686,0.0525,5048.0,0.77,0.81,-0.03,1,1,661.014,0.4467586314660103,1,Kepler-1529 b
918,2.92,8.85,1.95,18.870227,0.129,5404.0,0.89,0.83,-0.12,1,2,459.368,0.35269292776108446,1,Kepler-153 b
919,2.53,6.94,2.35,46.90232,0.237,5404.0,0.89,0.83,-0.12,1,2,459.368,0.3994567627024878,1,Kepler-153 c
920,1.64,3.33,4.15,2.5904434,0.0371,5477.0,0.88,0.92,0.03,1,3,489.876,0.5596894839199279,1,Kepler-1530 b
921,1.65,3.36,4.11,5.3227406,0.06,5477.0,0.88,0.92,0.03,1,3,489.876,0.5569841923133578,1,Kepler-1530 c
922,3.279,10.8,1.68,9.20761013,0.0865,5678.0,1.3,1.02,0.2,1,3,489.876,0.32622746477361275,1,Kepler-1530 d
923,1.35,2.39,5.34,1.09366356,0.0206,5559.0,0.88,0.91,-0.1,1,1,798.246,0.6810962734331393,1,Kepler-1532 b
924,3.14,10.0,1.77,364.758031,0.8507,4434.0,0.67,0.71,0.05,1,1,387.248,0.5411838054666324,1,Kepler-1536 b
925,1.18,1.76,5.89,1.4444538,0.0245,5079.0,0.77,0.81,-0.08,1,1,517.292,0.7126554166301537,1,Kepler-1537 b
926,2.7,7.75,2.16,133.3036741,0.4765,5176.0,0.8,0.84,-0.01,1,1,748.326,0.4190157765135791,1,Kepler-1539 b
927,2.26,5.73,2.73,33.040532,0.198,5690.0,1.0,0.98,-0.04,1,5,915.212,0.4300494707977341,1,Kepler-154 b
928,2.95,9.01,1.93,62.303276,0.303,5690.0,1.0,0.98,-0.04,1,5,915.212,0.3669209922443009,1,Kepler-154 c
929,3.84,14.1,1.37,20.54981883,0.1415,5769.0,0.98,0.98,-0.04,1,5,915.212,0.30644007149753594,1,Kepler-154 d
930,1.5,2.86,4.66,3.93276465,0.047,5769.0,0.98,0.98,-0.04,1,5,915.212,0.6118124922572888,1,Kepler-154 e
931,1.5,2.86,4.66,9.91935684,0.0871,5769.0,0.98,0.98,-0.04,1,5,915.212,0.6138608881342017,1,Kepler-154 f
932,2.49,6.76,2.41,125.4131177,0.4426,4540.0,0.69,0.74,0.1,2,1,244.96,0.43789432511577825,1,Kepler-1540 b
933,1.16,1.65,5.81,8.40691199,0.0781,5282.0,0.81,0.86,-0.04,1,1,416.692,0.7251993573179899,1,Kepler-1541 b
934,0.76,0.363,4.54,3.95116882,0.0479,5564.0,0.99,0.94,0.06,1,4,399.114,0.6656966582934123,1,Kepler-1542 b
935,0.65,0.208,4.16,2.89223021,0.0389,5564.0,0.99,0.94,0.06,1,4,399.114,0.6193965273341919,1,Kepler-1542 c
936,0.87,0.59,4.92,5.99273738,0.0632,5564.0,0.99,0.94,0.06,1,4,399.114,0.7168386980213911,1,Kepler-1542 d
937,0.76,0.363,4.54,5.10115756,0.0567,5564.0,0.99,0.94,0.06,1,4,399.114,0.6660875617995606,1,Kepler-1542 e
938,1.78,3.82,3.72,168.811174,0.5421,4886.0,0.74,0.81,0.02,1,1,335.09,0.5883505450185288,1,Kepler-1544 b
939,2.7,7.75,2.16,163.692349,0.5442,5201.0,0.8,0.84,-0.06,1,1,729.964,0.4343407652672686,1,Kepler-1545 b
940,2.09,5.02,3.02,5.931194,0.056,4508.0,0.62,0.64,-0.142,1,2,293.499,0.4488442744088457,1,Kepler-155 b
941,2.24,5.65,2.76,52.661793,0.242,4508.0,0.62,0.64,-0.142,1,2,293.499,0.44046672529980174,1,Kepler-155 c
942,2.47,6.66,2.43,184.771853,0.6045,5202.0,0.78,0.85,-0.07,1,1,769.096,0.47060719479728014,1,Kepler-1552 b
943,1.15,1.6,5.78,4.24261881,0.0481,5288.0,0.81,0.85,-0.09,1,1,692.594,0.7283549649528499,1,Kepler-1553 b
944,2.9,8.75,1.97,198.088774,0.6314,5297.0,0.81,0.84,-0.1,1,1,946.847,0.43610738826689993,1,Kepler-1554 b
945,0.68,0.244,4.26,3.50470358,0.0419,5101.0,0.79,0.83,0.0,1,1,325.737,0.631535852842735,1,Kepler-1558 b
946,0.72,0.299,4.4,0.97191543,0.018,5316.0,0.82,0.86,-0.04,1,1,614.827,0.6473954314335425,1,Kepler-1559 b
947,2.3,5.9,2.66,4.973456,0.054,5094.0,0.81,0.84,0.254,1,2,443.483,0.4138725409684463,1,Kepler-156 b
948,2.55,7.04,2.33,15.906801,0.117,5094.0,0.81,0.84,0.254,1,2,443.483,0.38600296799663375,1,Kepler-156 c
949,1.19,1.81,5.9,1.53818844,0.0241,4940.0,0.73,0.76,-0.16,1,1,629.93,0.7093525227027101,1,Kepler-1565 b
950,0.79,0.418,4.66,0.53991524,0.0121,5254.0,0.81,0.84,-0.07,1,1,466.586,0.67868426290697,1,Kepler-1566 b
951,1.32,2.3,5.5,1.732342,0.028,5774.0,1.04,1.02,-0.059,1,3,773.713,0.6979880665189152,1,Kepler-157 b
952,2.24,5.65,2.76,13.5405,0.11,5774.0,1.04,1.02,-0.059,1,3,773.713,0.4260796277958274,1,Kepler-157 c
953,1.46,2.73,4.82,7.02573474,0.0698,5866.0,1.03,1.02,-0.01,1,3,773.713,0.629534872670462,1,Kepler-157 d
954,1.13,1.51,5.75,6.30560247,0.0657,4862.0,0.74,0.78,0.0,1,1,510.029,0.7365862757030887,1,Kepler-1577 b
955,1.04,1.12,5.47,1.45088691,0.0252,5545.0,0.86,0.9,-0.13,1,1,1064.05,0.7742999590231703,2,Kepler-1578 b
956,0.84,0.52,4.82,0.84990789,0.014,4584.0,0.7,0.75,0.11,1,1,466.0,0.7010589916919233,1,Kepler-1579 b
957,2.12,5.14,2.96,16.709184,0.111,4623.0,0.62,0.66,-0.03,1,2,315.177,0.44696710704637727,1,Kepler-158 b
958,1.9,4.27,3.42,28.551383,0.158,4623.0,0.62,0.66,-0.03,1,2,315.177,0.4962310167157247,1,Kepler-158 c
959,1.49,2.83,4.7,4.83817712,0.0316,3208.0,0.3,0.28,0.48,1,1,78.8906,0.6162335123687029,1,Kepler-1582 b
960,0.6,0.156,3.97,9.32807355,0.085,5645.0,0.91,0.94,-0.07,1,1,403.933,0.6012945389106523,1,Kepler-1583 b
961,2.38,6.26,2.55,10.139623,0.082,4625.0,0.66,0.63,-0.28,1,2,373.744,0.40473098430331894,1,Kepler-159 b
962,3.41,11.5,1.59,43.595792,0.218,4625.0,0.66,0.63,-0.28,1,2,373.744,0.3317573753407816,1,Kepler-159 c
963,3.17,10.2,1.76,174.509835,0.546,4995.0,0.77,0.81,0.02,1,1,638.249,0.40456792252983703,1,Kepler-1593 b
964,1.23,2.04,6.02,4.56380468,0.051,5203.0,0.8,0.84,-0.02,1,1,845.022,0.692877993684823,1,Kepler-1595 b
965,8.449,105.833,0.964,228.776,0.7048,4450.0,0.65,0.69,-0.3,2,1,75.0852,0.3756726703612964,1,Kepler-16 b
966,1.715,3.59,3.91,4.309397,0.05511,5471.0,1.12,0.97,0.14,1,3,937.013,0.5364720397935409,1,Kepler-160 b
967,3.76,13.6,1.41,13.699429,0.1192,5471.0,1.12,0.97,0.14,1,3,937.013,0.30679742178817887,1,Kepler-160 c
968,3.13,9.96,1.78,386.370548,0.9712,5214.0,0.82,0.86,0.07,1,2,1030.81,0.5236055020497992,1,Kepler-1600 b
969,1.942,4.43,3.32,7.29804993,0.0689,5119.0,0.83,0.82,0.1,1,2,1030.81,0.47905890065576123,1,Kepler-1600 c
970,1.41,2.57,5.04,0.68368426,0.0089,4976.0,0.76,0.81,0.02,1,1,541.189,0.6501520714309768,1,Kepler-1604 b
971,1.08,1.28,5.58,85.7565495,0.3912,5280.0,0.82,0.86,-0.01,1,1,546.23,0.7919093721036775,2,Kepler-1605 b
972,1.73,3.64,3.86,16.4735686,0.1126,4992.0,0.72,0.75,-0.24,1,1,832.0,0.5359940445933046,1,Kepler-1608 b
973,2.12,12.1,6.98,4.921355,0.054,5078.0,0.81,0.86,0.07,1,2,434.632,0.4883284121876336,1,Kepler-161 b
974,2.05,11.8,7.53,7.06424,0.068,5078.0,0.81,0.86,0.07,1,2,434.632,0.4726946950479575,1,Kepler-161 c
975,1.61,3.22,4.24,8.70181574,0.0777,5383.0,0.87,0.91,0.1,1,2,864.331,0.5714147900084128,1,Kepler-1610 b
976,2.09,5.02,3.02,44.9851885,0.2323,5295.0,0.8,0.83,-0.1,1,2,864.331,0.4629091859210263,1,Kepler-1610 c
977,1.49,2.83,4.7,3.9466141,0.0471,5121.0,0.76,0.79,-0.17,1,1,1191.19,0.6159305638043835,1,Kepler-1614 b
978,1.26,2.13,5.85,6.919798,0.069,5816.0,0.96,0.95,0.03,1,2,855.641,0.6953754479425411,1,Kepler-162 b
979,5.7,27.6,0.819,3.29030452,0.0327,3636.0,0.47,0.5,0.06,1,1,258.979,0.2690457428175997,1,Kepler-1624 b
980,3.69,13.2,1.44,7.20283653,0.0643,5445.0,0.84,0.87,-0.1,1,1,317.437,0.30694739710163094,1,Kepler-1627 b
981,6.43,33.8,0.699,76.378033,0.2952,3724.0,0.52,0.55,0.17,1,1,352.0,0.291821037098467,1,Kepler-1628 b
982,1.05,1.16,5.51,7.810937,0.078,5776.0,0.92,0.88,0.141,1,2,689.814,0.7756869190035364,2,Kepler-163 b
983,2.19,5.43,2.84,509.997402,1.1218,4736.0,0.63,0.66,-0.46,1,1,331.213,0.5309960316470773,1,Kepler-1630 b
984,1.41,2.57,5.04,5.03503,0.058,5888.0,1.15,1.09,0.0,1,4,890.758,0.6516244519759087,1,Kepler-164 b
985,2.73,7.9,2.13,10.945723,0.097,5888.0,1.15,1.09,0.0,1,4,890.758,0.3659485082090743,1,Kepler-164 c
986,2.45,6.57,2.45,28.986769,0.187,5888.0,1.15,1.09,0.0,1,4,890.758,0.40223468907665644,1,Kepler-164 d
987,4.24,16.7,1.2,94.886902,0.4025,5888.0,1.1,0.97,-0.1,1,4,890.758,0.32452265213087306,1,Kepler-164 e
988,3.2,10.3,1.73,12.2057513,0.1016,5355.0,0.84,0.88,-0.01,1,2,413.873,0.3315858449905657,1,Kepler-1642 b
989,2.66,7.56,2.21,6.6513802,0.0678,5355.0,0.84,0.88,-0.01,1,2,413.873,0.3713962112943299,1,Kepler-1642 c
990,2.32,5.99,2.64,5.342657,0.0531,4916.0,0.86,0.85,-0.01,1,1,341.774,0.4114794237842469,1,Kepler-1643 b
991,1.88,4.19,3.47,21.0907758,0.142,5499.0,0.86,0.89,-0.1,1,1,629.27,0.4983672102243745,1,Kepler-1644 b
992,1.23,2.04,6.02,4.48558383,0.0295,3299.0,0.26,0.24,0.04,1,1,127.591,0.6928514050166794,1,Kepler-1646 b
993,1.017,1.03,5.38,8.689099,0.0514,3240.0,0.23,0.2,-0.15,1,2,92.1913,0.7788541300281349,2,Kepler-1649 b
994,1.06,1.2,5.54,19.53527,0.0649,3240.0,0.23,0.2,-0.15,1,2,92.1913,0.7748085719143799,2,Kepler-1649 c
995,2.32,5.99,2.64,8.180848,0.072,5211.0,0.77,0.79,0.12,1,2,560.885,0.4124501051670102,1,Kepler-165 b
996,2.23,5.6,2.77,15.31299,0.11,5211.0,0.77,0.79,0.12,1,2,560.885,0.42803573396874955,1,Kepler-165 c
997,0.96,0.84,5.22,1.53818001,0.0167,3410.0,0.33,0.33,-0.11,1,1,134.397,0.7596502935034771,2,Kepler-1650 b
998,1.84,4.04,3.56,9.87863917,0.0692,3713.0,0.5,0.52,-0.16,2,1,66.4074,0.5038730834381111,1,Kepler-1651 b
999,1.6,3.19,4.28,38.09722,0.1654,3638.0,0.38,0.4,-0.3,1,1,252.0,0.5856885335167488,1,Kepler-1652 b
1000,2.17,5.35,2.88,140.2524,0.4706,4807.0,0.69,0.72,-0.18,1,1,755.0,0.49030327882012853,1,Kepler-1653 b
1001,2.213,5.4,2.72,11.8728787,0.1029,6148.0,1.03,1.03,-0.24,1,1,213.26,0.4266761463627609,1,Kepler-1655 b
1002,2.27,5.77,2.71,7.650254,0.072,5413.0,0.74,0.88,-0.03,1,3,603.53,0.4193649892774307,1,Kepler-166 b
1003,2.38,6.26,2.55,34.260281,0.195,5413.0,0.74,0.88,-0.03,1,3,603.53,0.4133381188186838,1,Kepler-166 c
1004,1.73,3.64,3.86,1.55400393,0.0246,5350.0,0.83,0.88,-0.03,1,3,603.53,0.5308595455619094,1,Kepler-166 d
1005,3.87,17.0,1.6,175.06,0.633,5100.0,0.76,0.84,-0.12,2,1,410.607,0.38087601069912874,1,Kepler-1661 b
1006,3.304,10.9,1.66,17.6046,0.1072,3844.0,0.63,0.61,0.06,1,1,337.926,0.32770674160146346,1,Kepler-1663 b
1007,2.839,8.44,2.03,11.9548,0.1006,5049.84,0.78,0.84,-0.013,1,1,335.515,0.35694912537851514,1,Kepler-1665 b
1008,2.78,8.15,2.08,9.51216,0.0745,4303.0,0.71,0.67,-0.23,1,3,543.444,0.3609409639698264,1,Kepler-1669 b
1009,1.901,4.27,3.41,1.60932005,0.0228,4224.0,0.6,0.61,-0.2,1,3,543.444,0.4862531863218977,1,Kepler-1669 c
1010,1.22,1.98,5.99,4.72941177,0.0468,4224.0,0.6,0.61,-0.2,1,3,543.444,0.6972549873999127,1,Kepler-1669 d
1011,1.718,3.6,3.9,4.3931539,0.04825,4884.0,0.75,0.78,0.02,2,4,341.908,0.535559950515771,1,Kepler-167 b
1012,1.674,3.44,4.03,7.406106,0.0684,4884.0,0.75,0.78,0.02,2,4,341.908,0.5498426225738354,1,Kepler-167 c
1013,1.238,2.06,5.97,21.80379,0.1404,4884.0,0.75,0.78,0.02,2,4,341.908,0.6995389616945475,1,Kepler-167 d
1014,10.16,321.00669,1.68,1071.23205,1.883,4884.0,0.75,0.78,0.02,2,4,341.908,0.2146205028908076,1,Kepler-167 e
1015,1.36,2.42,5.29,8.77424,0.0784,5021.0,0.72,0.83,0.2,1,1,310.315,0.6784531224288596,1,Kepler-1680 b
1016,2.871,8.6,2.0,47.7055,0.2253,4706.54,0.67,0.75,0.127,1,1,621.996,0.3673470760462651,1,Kepler-1684 b
1017,1.656,3.38,4.09,5.77954,0.0532,4132.0,0.73,0.65,-0.14,1,1,417.014,0.5551621914484773,1,Kepler-1687 b
1018,1.262,2.13,5.83,5.62012,0.0577,4632.11,0.75,0.81,-0.046,1,1,567.4468709,0.6955576128926592,1,Kepler-1688 b
1019,0.947,0.799,5.17,8.483,0.0798,5731.43,1.0,1.02,-0.146,1,1,294.122,0.7550209258518624,2,Kepler-1689 b
1020,1.13,1.51,5.75,3.250619,0.04,4997.0,0.76,0.84,0.05,1,5,406.529,0.7355471083290221,1,Kepler-169 b
1021,1.21,1.92,5.96,6.195469,0.062,4997.0,0.76,0.84,0.05,1,5,406.529,0.7021110979195643,1,Kepler-169 c
1022,1.25,2.1,5.91,8.348125,0.075,4997.0,0.76,0.84,0.05,1,5,406.529,0.6950541352181192,1,Kepler-169 d
1023,2.2,5.48,2.83,13.767102,0.105,4997.0,0.76,0.84,0.05,1,5,406.529,0.4326824896583803,1,Kepler-169 e
1024,2.58,7.18,2.3,87.090195,0.359,4997.0,0.76,0.84,0.05,1,5,406.529,0.41045660239558557,1,Kepler-169 f
1025,1.289,2.21,5.67,12.0999,0.1011,5432.34,0.88,0.95,0.026,1,2,760.065,0.7002207358589533,1,Kepler-1693 b
1026,0.977,0.894,5.27,5.36370993,0.0588,5553.0,1.1,0.94,0.16,1,2,760.065,0.7693206434205594,2,Kepler-1693 c
1027,1.18,1.76,5.89,3.89526,0.0449,4954.0,0.76,0.82,0.14,1,1,513.329,0.713484271270262,1,Kepler-1694 b
1028,1.26,2.12,5.83,33.4969,0.2008,4681.53,0.77,0.75,0.034,1,1,247.771,0.7059475131918975,1,Kepler-1697 b
1029,1.073,1.25,5.56,1.2107,0.0203,4975.03,0.74,0.82,0.08,1,1,222.345,0.7632227827770887,2,Kepler-1698 b
1030,2.222,5.57,2.79,169.134,0.5608,5146.0,0.84,0.87,0.03,1,1,584.142,0.49652409466012154,1,Kepler-1701 b
1031,1.602,3.2,4.28,18.5012,0.1275,5093.0,0.73,0.85,-0.24,1,1,857.14,0.5782131375848715,1,Kepler-1702 b
1032,2.34,6.08,2.61,4.166972,0.05,5642.0,0.84,0.91,0.11,1,3,863.855,0.4082412085757456,1,Kepler-171 b
1033,2.56,7.08,2.32,11.463462,0.098,5642.0,0.84,0.91,0.11,1,3,863.855,0.38341088031651854,1,Kepler-171 c
1034,1.89,4.23,3.44,39.595519,0.223,5642.0,0.84,0.91,0.11,1,3,863.855,0.5024931263675939,1,Kepler-171 d
1035,3.197,3.49494,1.11225,14.91110039,0.115769,5650.0,0.9,0.93,-0.04,1,1,305.193,0.31483677859539333,1,Kepler-1710 b
1036,2.284,5.83,2.69,13.81499958,0.0903,3732.0,0.51,0.52,0.02,1,1,156.264,0.41946846008515015,1,Kepler-1712 b
1037,2.425,6.46,2.49,35.58100128,0.1916,4894.0,0.68,0.75,-0.24,1,1,195.439,0.40802633280327205,1,Kepler-1716 b
1038,2.569,7.12,2.31,135.1880035,0.4878,5731.0,0.91,0.85,-0.32,1,1,375.522,0.4334610781254253,1,Kepler-1718 b
1039,2.35,6.12,2.59,2.940309,0.04,5526.0,1.08,1.0,0.23,1,4,828.592,0.4062433827810907,1,Kepler-172 b
1040,2.86,8.55,2.01,6.388996,0.068,5526.0,1.08,1.0,0.23,1,4,828.592,0.3532895228999466,1,Kepler-172 c
1041,2.25,5.69,2.74,14.627119,0.118,5526.0,1.08,1.0,0.23,1,4,828.592,0.42476578731900566,1,Kepler-172 d
1042,2.76,8.05,2.1,35.118736,0.211,5526.0,1.08,1.0,0.23,1,4,828.592,0.37186742346743146,1,Kepler-172 e
1043,3.119,9.9,1.79,4.59238005,0.0519,5351.0,0.8,0.89,-0.04,1,1,641.374,0.3339243078670748,1,Kepler-1721 b
1044,2.867,8.58,2.0,9.17856979,0.0819,5506.0,0.79,0.88,-0.2,1,1,772.283,0.35356404979153355,1,Kepler-1722 b
1045,2.509,6.84,2.38,18.39629936,0.1306,5316.0,0.8,0.88,0.0,1,1,390.552,0.3915461442824406,1,Kepler-1726 b
